file_path,file_name,buggy_line_no,file_last_modified,buggy_class_name,buggy_method_name,short_description,method_param_list,file_size,depth,indentation,number_of_classes,method_no_in_buggy_class,method_no_in_file,number_of_line_with_comment,buggy_method_starting_line,buggy_method_ending_line,buggy_method_length_with_comment,buggy_class_start_line_with_comment,buggy_class_end_line_with_comment,buggy_class_length_with_comment,buggy_method_type_id,buggy_method_param_number,buggy_method_start_line_without_comment,buggy_method_end_line_without_comment,buggy_class_start_line_without_comment,buggy_class_end_line_without_comment,buggy_method_length_without_comment,buggy_class_length_without_comment,buggy_file_length_without_comment,cwe_id,Average_Operation_Complexity,Weighted_Method_Complexity,Essential_Cyclomatic_Complexity,Design_Complexity,Cyclomatic_Complexity,Coupling_Between_Objects,Depth_Of_Inheritance_Tree,Lack_Of_Cohesion_Of_Methods,Number_Of_Children,Response_For_Class,Chidamber_Weighted_Method_Complexity,tp,label
java/org/owasp/benchmark/testcode/BenchmarkTest00045.java,BenchmarkTest00045.java,65,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00045,doPost,FileInputStream(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3100,5,12,1,2,2,87,40,85,45,30,87,57,0,2,10,38,2,39,28,37,39,22,2,4,1,3,6,2,3,1,0,13,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00046.java,BenchmarkTest00046.java,53,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00046,doPost,MD5 is not a recommended cryptographic hash function,[HttpServletRequest request# HttpServletResponse response],3230,5,12,1,2,2,90,40,88,48,30,90,60,0,2,10,47,2,48,37,46,48,328,3,6,3,5,7,2,3,1,0,23,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00046.java,BenchmarkTest00046.java,71,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00046,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3230,5,12,1,2,2,90,40,88,48,30,90,60,0,2,10,47,2,48,37,46,48,22,3,6,3,5,7,2,3,1,0,23,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00047.java,BenchmarkTest00047.java,65,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00047,doPost,This use of PrintWriter.format(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2558,5,8,1,2,2,68,40,66,26,30,68,38,0,2,10,31,2,32,21,30,32,79,2.5,5,2,4,4,0,3,1,0,14,5,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00048.java,BenchmarkTest00048.java,64,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00048,doPost,This use of PrintWriter.print(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2536,5,8,1,2,2,67,40,65,25,30,67,37,0,2,10,30,2,31,20,29,31,79,2.5,5,2,4,4,0,3,1,0,15,5,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00049.java,BenchmarkTest00049.java,64,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00049,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2544,5,8,1,2,2,67,40,65,25,30,67,37,0,2,10,30,2,31,20,29,31,79,2.5,5,2,4,4,0,3,1,0,14,5,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,BenchmarkTest00050.java,60,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00050,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],5862,5,12,1,2,2,141,40,139,99,30,141,111,0,2,10,71,2,72,61,70,72,353,2.5,5,3,11,11,2,3,1,0,29,5,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,BenchmarkTest00050.java,60,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00050,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],5862,5,12,1,2,2,141,40,139,99,30,141,111,0,2,10,71,2,72,61,70,72,326,2.5,5,3,11,11,2,3,1,0,29,5,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,BenchmarkTest00050.java,62,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00050,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],5862,5,12,1,2,2,141,40,139,99,30,141,111,0,2,10,71,2,72,61,70,72,326,2.5,5,3,11,11,2,3,1,0,29,5,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,BenchmarkTest00050.java,63,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00050,doPost,The initialization vector (IV) is not properly generated,[HttpServletRequest request# HttpServletResponse response],5862,5,12,1,2,2,141,40,139,99,30,141,111,0,2,10,71,2,72,61,70,72,329,2.5,5,3,11,11,2,3,1,0,29,5,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,BenchmarkTest00050.java,83,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00050,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],5862,5,12,1,2,2,141,40,139,99,30,141,111,0,2,10,71,2,72,61,70,72,22,2.5,5,3,11,11,2,3,1,0,29,5,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00050.java,BenchmarkTest00050.java,88,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00050,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],5862,5,12,1,2,2,141,40,139,99,30,141,111,0,2,10,71,2,72,61,70,72,79,2.5,5,3,11,11,2,3,1,0,29,5,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00051.java,BenchmarkTest00051.java,61,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00051,doPost,This usage of ProcessBuilder(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],2421,5,8,1,2,2,72,40,70,30,30,72,42,0,2,10,33,2,34,23,32,34,78,1.5,3,1,2,3,2,3,1,0,12,3,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00052.java,BenchmarkTest00052.java,53,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00052,doPost,This use of Connection.prepareCall(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2537,5,12,1,2,2,68,40,66,26,30,68,38,0,2,10,28,2,29,18,27,29,89,1.5,3,2,3,3,2,3,1,0,12,3,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,BenchmarkTest00053.java,82,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00053,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],6411,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,78,2,79,68,77,79,353,4.5,9,6,13,14,1,3,2,0,41,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,BenchmarkTest00053.java,82,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00053,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6411,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,78,2,79,68,77,79,326,4.5,9,6,13,14,1,3,2,0,41,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,BenchmarkTest00053.java,85,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00053,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6411,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,78,2,79,68,77,79,326,4.5,9,6,13,14,1,3,2,0,41,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,BenchmarkTest00053.java,86,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00053,doPost,The initialization vector (IV) is not properly generated,[HttpServletRequest request# HttpServletResponse response],6411,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,78,2,79,68,77,79,329,4.5,9,6,13,14,1,3,2,0,41,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,BenchmarkTest00053.java,106,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00053,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],6411,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,78,2,79,68,77,79,22,4.5,9,6,13,14,1,3,2,0,41,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00053.java,BenchmarkTest00053.java,111,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00053,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],6411,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,78,2,79,68,77,79,79,4.5,9,6,13,14,1,3,2,0,41,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,BenchmarkTest00055.java,76,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00055,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],6449,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,80,2,81,70,79,81,353,4,8,6,14,14,1,3,2,0,40,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,BenchmarkTest00055.java,76,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00055,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6449,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,80,2,81,70,79,81,326,4,8,6,14,14,1,3,2,0,40,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,BenchmarkTest00055.java,78,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00055,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6449,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,80,2,81,70,79,81,326,4,8,6,14,14,1,3,2,0,40,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,BenchmarkTest00055.java,79,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00055,doPost,The initialization vector (IV) is not properly generated,[HttpServletRequest request# HttpServletResponse response],6449,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,80,2,81,70,79,81,329,4,8,6,14,14,1,3,2,0,40,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,BenchmarkTest00055.java,99,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00055,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],6449,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,80,2,81,70,79,81,22,4,8,6,14,14,1,3,2,0,40,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00055.java,BenchmarkTest00055.java,104,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00055,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],6449,5,12,1,2,2,157,46,155,109,30,157,127,0,2,10,80,2,81,70,79,81,79,4,8,6,14,14,1,3,2,0,40,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,BenchmarkTest00056.java,86,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00056,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],6763,5,12,1,2,2,167,46,165,119,30,167,137,0,2,10,88,2,89,78,87,89,353,4.5,9,6,15,15,1,3,2,0,44,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,BenchmarkTest00056.java,86,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00056,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6763,5,12,1,2,2,167,46,165,119,30,167,137,0,2,10,88,2,89,78,87,89,326,4.5,9,6,15,15,1,3,2,0,44,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,BenchmarkTest00056.java,88,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00056,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6763,5,12,1,2,2,167,46,165,119,30,167,137,0,2,10,88,2,89,78,87,89,326,4.5,9,6,15,15,1,3,2,0,44,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,BenchmarkTest00056.java,89,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00056,doPost,The initialization vector (IV) is not properly generated,[HttpServletRequest request# HttpServletResponse response],6763,5,12,1,2,2,167,46,165,119,30,167,137,0,2,10,88,2,89,78,87,89,329,4.5,9,6,15,15,1,3,2,0,44,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,BenchmarkTest00056.java,109,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00056,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],6763,5,12,1,2,2,167,46,165,119,30,167,137,0,2,10,88,2,89,78,87,89,22,4.5,9,6,15,15,1,3,2,0,44,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00056.java,BenchmarkTest00056.java,114,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00056,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],6763,5,12,1,2,2,167,46,165,119,30,167,137,0,2,10,88,2,89,78,87,89,79,4.5,9,6,15,15,1,3,2,0,44,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,BenchmarkTest00057.java,82,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00057,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],6316,5,12,1,2,2,158,46,156,110,30,158,128,0,2,10,82,2,83,72,81,83,353,4.5,9,6,13,14,1,3,2,0,40,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,BenchmarkTest00057.java,82,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00057,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6316,5,12,1,2,2,158,46,156,110,30,158,128,0,2,10,82,2,83,72,81,83,326,4.5,9,6,13,14,1,3,2,0,40,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,BenchmarkTest00057.java,85,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00057,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6316,5,12,1,2,2,158,46,156,110,30,158,128,0,2,10,82,2,83,72,81,83,326,4.5,9,6,13,14,1,3,2,0,40,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,BenchmarkTest00057.java,86,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00057,doPost,The initialization vector (IV) is not properly generated,[HttpServletRequest request# HttpServletResponse response],6316,5,12,1,2,2,158,46,156,110,30,158,128,0,2,10,82,2,83,72,81,83,329,4.5,9,6,13,14,1,3,2,0,40,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,BenchmarkTest00057.java,106,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00057,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],6316,5,12,1,2,2,158,46,156,110,30,158,128,0,2,10,82,2,83,72,81,83,22,4.5,9,6,13,14,1,3,2,0,40,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00057.java,BenchmarkTest00057.java,111,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00057,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],6316,5,12,1,2,2,158,46,156,110,30,158,128,0,2,10,82,2,83,72,81,83,79,4.5,9,6,13,14,1,3,2,0,40,9,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00058.java,BenchmarkTest00058.java,69,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00058,doPost,The cipher does not provide data integrity,[HttpServletRequest request# HttpServletResponse response],5421,5,12,1,2,2,139,46,137,91,30,139,109,0,2,10,69,2,70,59,68,70,353,4,8,6,12,12,1,3,2,0,37,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00058.java,BenchmarkTest00058.java,69,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00058,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],5421,5,12,1,2,2,139,46,137,91,30,139,109,0,2,10,69,2,70,59,68,70,326,4,8,6,12,12,1,3,2,0,37,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00058.java,BenchmarkTest00058.java,72,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00058,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],5421,5,12,1,2,2,139,46,137,91,30,139,109,0,2,10,69,2,70,59,68,70,326,4,8,6,12,12,1,3,2,0,37,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00058.java,BenchmarkTest00058.java,92,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00058,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],5421,5,12,1,2,2,139,46,137,91,30,139,109,0,2,10,69,2,70,59,68,70,22,4,8,6,12,12,1,3,2,0,37,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00058.java,BenchmarkTest00058.java,97,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00058,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],5421,5,12,1,2,2,139,46,137,91,30,139,109,0,2,10,69,2,70,59,68,70,79,4,8,6,12,12,1,3,2,0,37,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00059.java,BenchmarkTest00059.java,83,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00059,doPost,DES/DESede should be replaced with AES,[HttpServletRequest request# HttpServletResponse response],6547,5,12,1,2,2,158,46,156,110,30,158,128,0,2,10,73,2,74,63,72,74,326,4,8,6,12,12,1,3,2,0,46,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00059.java,BenchmarkTest00059.java,105,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00059,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],6547,5,12,1,2,2,158,46,156,110,30,158,128,0,2,10,73,2,74,63,72,74,22,4,8,6,12,12,1,3,2,0,46,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00059.java,BenchmarkTest00059.java,110,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00059,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],6547,5,12,1,2,2,158,46,156,110,30,158,128,0,2,10,73,2,74,63,72,74,79,4,8,6,12,12,1,3,2,0,46,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00060.java,BenchmarkTest00060.java,69,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00060,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],2986,5,8,1,2,2,82,46,80,34,30,82,52,0,2,10,33,2,34,23,32,34,22,3.5,7,4,6,6,1,3,2,0,28,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00061.java,BenchmarkTest00061.java,69,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00061,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],2935,5,8,1,2,2,82,46,80,34,30,82,52,0,2,10,33,2,34,23,32,34,22,3.5,7,4,6,6,0,3,2,0,27,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00062.java,BenchmarkTest00062.java,75,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00062,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3875,5,10,1,2,2,100,46,98,52,30,100,70,0,2,10,48,2,49,38,47,49,22,3,6,4,6,7,1,3,2,0,30,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00063.java,BenchmarkTest00063.java,76,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00063,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3662,5,10,1,2,2,101,46,99,53,30,101,71,0,2,10,45,2,46,35,44,46,22,3.5,7,4,6,8,1,3,2,0,27,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00064.java,BenchmarkTest00064.java,77,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00064,doPost,FileOutputStream(...) writes to a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3220,5,12,1,2,2,97,46,95,49,30,97,67,0,2,10,42,2,43,32,41,43,22,3.5,7,4,6,8,1,3,2,0,23,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00066.java,BenchmarkTest00066.java,68,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00066,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00066.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4210,5,8,1,2,2,118,46,116,70,30,118,88,0,2,10,59,2,60,49,58,60,563,5.5,11,4,8,11,1,3,2,0,28,11,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00066.java,BenchmarkTest00066.java,68,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00066,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest00066.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4210,5,8,1,2,2,118,46,116,70,30,118,88,0,2,10,59,2,60,49,58,60,563,5.5,11,4,8,11,1,3,2,0,28,11,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00066.java,BenchmarkTest00066.java,71,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00066,doPost,The use of java.lang.Math.random() is predictable,[HttpServletRequest request# HttpServletResponse response],4210,5,8,1,2,2,118,46,116,70,30,118,88,0,2,10,59,2,60,49,58,60,330,5.5,11,4,8,11,1,3,2,0,28,11,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest00067.java,BenchmarkTest00067.java,73,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00067,doPost,Dead store to f71153 in org.owasp.benchmark.testcode.BenchmarkTest00067.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],5164,5,8,1,2,2,126,46,124,78,30,126,96,0,2,10,65,2,66,55,64,66,563,5,10,4,8,10,3,3,2,0,44,10,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest00067.java,BenchmarkTest00067.java,73,9/7/2019 8:25,org.owasp.benchmark.testcode.BenchmarkTest00067,doPost,Dead store to f71153 in org.owasp.benchmark.testcode.BenchmarkTest00067.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],5164,5,8,1,2,2,126,46,124,78,30,126,96,0,2,10,65,2,66,55,64,66,563,5,10,4,8,10,3,3,2,0,44,10,1,0
